date,log_ret
1995-01-11,0.5084655
1995-01-12,-1.688982
1995-01-13,-0.936507
1995-01-16,-2.403935
1995-01-17,-0.2142227
1995-01-18,1.226289
1995-01-19,-4.042212
1995-01-20,0.03427709
1995-01-23,-2.677359
1995-01-24,-0.2875525
1995-01-25,1.620619
1995-01-26,-0.8619262
1995-01-27,1.317194
1995-02-06,-5.184891
1995-02-07,-0.3821147
1995-02-08,0.2705011
1995-02-09,3.242448
1995-02-10,-2.428567
1995-02-13,0.5477199
1995-02-14,-0.150769
1995-02-15,-0.8191591
1995-02-16,-0.781073
1995-02-17,-0.3876565
1995-02-20,-0.1030706
1995-02-21,0.7723212
1995-02-22,10.57882
1995-02-23,-2.323305
1995-02-24,-5.286381
1995-02-27,0.3742579
1995-02-28,-1.724034
1995-03-01,1.439805
1995-03-02,0.453638
1995-03-03,2.699081
1995-03-06,4.442871
1995-03-07,4.291641
1995-03-08,-0.4064055
1995-03-09,-4.028272
1995-03-10,-3.114853
1995-03-13,-0.3353757
1995-03-14,0.2636098
1995-03-15,-2.667926
1995-03-16,1.259074
1995-03-17,1.941466
1995-03-20,-1.839521
1995-03-21,1.044725
1995-03-22,3.234033
1995-03-23,-1.015584
1995-03-24,0.5479595
1995-03-27,2.057888
1995-03-28,-1.015883
1995-03-29,1.277733
1995-03-30,-1.486896
1995-03-31,1.831976
1995-04-03,0.9939545
1995-04-04,-0.09446613
1995-04-05,-1.74739
1995-04-06,0.96516
1995-04-07,1.720446
1995-04-10,-0.3680739
1995-04-11,-3.663925
1995-04-12,0.5243513
1995-04-13,-1.573421
1995-04-14,0.9152079
1995-04-17,-1.02304
1995-04-18,-0.5766884
1995-04-19,0.7715305
1995-04-20,1.522403
1995-04-21,-1.453577
1995-04-24,-2.663432
1995-04-25,-0.1802707
1995-04-26,-3.427471
1995-04-27,-5.013087
1995-04-28,1.959477
1995-05-02,-0.5042025
1995-05-03,-0.4300098
1995-05-04,-1.404199
1995-05-05,0.4414209
1995-05-08,-0.3265067
1995-05-09,1.184039
1995-05-10,-2.755896
1995-05-11,0.5724592
1995-05-12,2.333583
1995-05-15,-0.7030058
1995-05-16,-0.4559737
1995-05-17,0.7756003
1995-05-18,26.56657
1995-05-19,11.20944
1995-05-22,5.171695
1995-05-23,-20.20924
1995-05-24,-0.3475715
1995-05-25,-5.932331
1995-05-26,3.85411
1995-05-29,-1.791688
1995-05-30,-0.3343899
1995-05-31,-1.784934
1995-06-01,1.210911
1995-06-02,0.4509178
1995-06-05,-3.370911
1995-06-06,-0.3336848
1995-06-07,3.701292
1995-06-08,-2.998667
1995-06-09,0.7699335
1995-06-12,-0.9919536
1995-06-13,0.2749059
1995-06-14,-1.387296
1995-06-15,-6.508573
1995-06-16,0.8936881
1995-06-19,-1.522347
1995-06-20,0.1889421
1995-06-21,1.786557
1995-06-22,-1.173644
1995-06-23,0.931685
1995-06-26,0.9605072
1995-06-27,-1.055666
1995-06-28,-0.3264135
1995-06-29,-0.5544357
1995-06-30,-1.744128
1995-07-03,-2.90542
1995-07-04,1.167506
1995-07-05,1.550299
1995-07-06,-0.2431389
1995-07-07,4.384298
1995-07-10,0.0418645
1995-07-11,-2.805483
1995-07-12,0.0004359638
1995-07-13,1.180089
1995-07-14,-0.8060504
1995-07-17,4.234453
1995-07-18,-0.5490826
1995-07-19,-2.830191
1995-07-20,0.4873288
1995-07-21,0.3475676
1995-07-24,0.9059824
1995-07-25,-0.9072796
1995-07-26,-1.028075
1995-07-27,0.5898302
1995-07-28,-0.1152692
1995-07-31,-0.1154993
1995-08-01,1.900558
1995-08-02,-1.945209
1995-08-03,0.410173
1995-08-04,0.6600245
1995-08-07,1.610801
1995-08-08,-0.7186734
1995-08-09,0.1279131
1995-08-10,1.269023
1995-08-11,0.6462828
1995-08-14,4.319059
1995-08-15,-3.170759
1995-08-16,1.246572
1995-08-17,0.5561687
1995-08-18,0.286957
1995-08-21,-3.027124
1995-08-22,-0.9007026
1995-08-23,-1.798183
1995-08-24,-0.1609588
1995-08-25,-1.408918
1995-08-28,-0.8115094
1995-08-29,-0.7571828
1995-08-30,-0.6373369
1995-08-31,0.9066893
1995-09-01,0.517969
1995-09-04,1.03575
1995-09-05,-0.7900431
1995-09-06,1.560268
1995-09-07,-0.4303212
1995-09-08,-0.7715522
1995-09-11,1.570702
1995-09-12,-0.9099438
1995-09-13,-0.1537606
1995-09-14,-0.45231
1995-09-15,-0.3088174
1995-09-18,-0.1496609
1995-09-19,-2.62586
1995-09-20,-1.433748
1995-09-21,0.6338635
1995-09-22,-0.06306045
1995-09-25,-1.013065
1995-09-26,0.5780184
1995-09-27,-2.543465
1995-09-28,0.04102165
1995-09-29,1.778174
1995-10-04,-0.7919264
1995-10-05,0.9158932
1995-10-06,-0.9630903
1995-10-09,-2.016433
1995-10-10,-0.4449363
1995-10-11,-0.155047
1995-10-12,-0.6548449
1995-10-13,0.3707978
1995-10-16,0.548185
1995-10-17,0.1169009
1995-10-18,1.793025
1995-10-19,-1.794021
1995-10-20,4.919155
1995-10-23,-0.09009121
1995-10-24,-0.05565382
1995-10-25,4.681849
1995-10-26,-3.968573
1995-10-27,-2.158471
1995-10-30,-0.8168212
1995-10-31,-0.5208802
1995-11-01,0.9167042
1995-11-02,-0.394701
1995-11-03,1.168911
1995-11-06,1.003138
1995-11-07,-0.6857157
1995-11-08,-2.102853
1995-11-09,-0.08251694
1995-11-10,-0.2867894
1995-11-13,-2.281121
1995-11-14,0.128336
1995-11-15,0.5569301
1995-11-16,-1.002299
1995-11-17,-0.1669061
1995-11-20,0.2067368
1995-11-21,0.5146538
1995-11-22,-2.163983
1995-11-23,-0.561086
1995-11-24,0.4197177
1995-11-27,-1.358364
1995-11-28,0.5124508
1995-11-29,-1.657469
1995-11-30,-0.3102944
1995-12-01,-1.00855
1995-12-04,-0.02090843
1995-12-05,0.311155
1995-12-06,-0.9452478
1995-12-07,0.4723325
1995-12-08,0.5759894
1995-12-11,-2.276424
1995-12-12,1.728102
1995-12-13,-2.170371
1995-12-14,-0.3677177
1995-12-15,-1.362269
1995-12-18,-1.962895
1995-12-19,0.06241647
1995-12-20,1.217034
1995-12-21,-0.8237418
1995-12-22,-0.4636424
1995-12-25,-2.495246
1995-12-26,-1.253719
1995-12-27,0.08658906
1995-12-28,-2.278665
1995-12-29,-0.2257617
1996-01-02,-3.294803
1996-01-03,0.008317682
1996-01-04,2.655594
1996-01-05,-3.795305
1996-01-08,0.1046727
1996-01-09,3.178654
1996-01-10,-2.229916
1996-01-11,-0.5729567
1996-01-12,0.3127813
1996-01-15,0.4027419
1996-01-16,-0.4638171
1996-01-17,-1.855868
1996-01-18,-3.604673
1996-01-19,0.8534308
1996-01-22,-1.524359
1996-01-23,0.5704962
1996-01-24,0.5112361
1996-01-25,-0.2820884
1996-01-26,1.403605
1996-01-29,0.5926444
1996-01-30,0.4590269
1996-01-31,0.5296337
1996-02-01,-0.06728938
1996-02-02,-0.6290528
1996-02-05,-2.203758
1996-02-06,-0.4778641
1996-02-07,0.364813
1996-02-08,-0.3880598
1996-02-09,0.6991437
1996-02-12,0.2396749
1996-02-13,1.388667
1996-02-14,-0.6038399
1996-02-15,1.351138
1996-02-16,2.575808
1996-03-04,7.666379
1996-03-05,-2.895264
1996-03-06,-4.511151
1996-03-07,1.291363
1996-03-08,0.2035238
1996-03-11,-0.9656974
1996-03-12,-0.7444195
1996-03-13,0.03814642
1996-03-14,-0.09713573
1996-03-15,0.08294719
1996-03-18,0.6068069
1996-03-19,-0.1693364
1996-03-20,0.4176375
1996-03-21,0.1251095
1996-03-22,0.4061067
1996-03-25,0.1590877
1996-03-26,-1.205596
1996-03-27,-0.4303459
1996-03-28,-1.273042
1996-03-29,0.1944505
1996-04-01,1.224041
1996-04-02,-1.462329
1996-04-03,0.511822
1996-04-04,0.3920015
1996-04-05,2.96356
1996-04-08,0.3379959
1996-04-09,-0.5105013
1996-04-10,0.3997746
1996-04-11,0.7358741
1996-04-12,0.7150678
1996-04-15,0.1619261
1996-04-16,1.670308
1996-04-17,0.02169106
1996-04-18,2.08205
1996-04-19,2.02162
1996-04-22,0.166974
1996-04-23,2.911869
1996-04-24,7.101732
1996-04-25,-3.896209
1996-04-26,8.711117
1996-04-29,4.709659
1996-04-30,-6.806371
1996-05-02,-4.67494
1996-05-03,-0.7926043
1996-05-06,3.238613
1996-05-07,-1.27536
1996-05-08,-1.384869
1996-05-09,-1.420725
1996-05-10,-0.1138847
1996-05-13,1.548121
1996-05-14,-0.5315
1996-05-15,2.731408
1996-05-16,0.8677163
1996-05-17,3.158157
1996-05-20,-0.2460039
1996-05-21,-6.849853
1996-05-22,0.9548943
1996-05-23,-5.115131
1996-05-24,-0.3119116
1996-05-27,-1.050777
1996-05-28,1.09772
1996-05-29,1.667002
1996-05-30,-2.718607
1996-05-31,1.319683
1996-06-03,-0.8736933
1996-06-04,0.6732451
1996-06-05,4.250524
1996-06-06,-0.504753
1996-06-07,2.331534
1996-06-10,1.477892
1996-06-11,-1.328481
1996-06-12,0.9254402
1996-06-13,1.770454
1996-06-14,-0.9360237
1996-06-17,-2.762667
1996-06-18,2.986714
1996-06-19,0.9634394
1996-06-20,0.2163721
1996-06-21,0.2967652
1996-06-24,0.7325166
1996-06-25,-1.928425
1996-06-26,1.769688
1996-06-27,-0.7069797
1996-06-28,-1.702934
1996-07-01,-5.434007
1996-07-02,0.792493
1996-07-03,1.88826
1996-07-04,-0.2081161
1996-07-05,1.372421
1996-07-08,1.221588
1996-07-09,0.7894924
1996-07-10,2.047319
1996-07-11,-2.974308
1996-07-12,1.86816
1996-07-15,0.6777304
1996-07-16,4.094474
1996-07-17,-1.920905
1996-07-18,2.865419
1996-07-19,4.33145
1996-07-22,3.298347
1996-07-23,-1.727022
1996-07-24,1.494684
1996-07-25,-2.424457
1996-07-26,-2.539515
1996-07-29,3.835187
1996-07-30,-1.957292
1996-07-31,-2.435859
1996-08-01,1.197628
1996-08-02,-1.844482
1996-08-05,1.705366
1996-08-06,0.7076549
1996-08-07,0.7014927
1996-08-08,0.6454099
1996-08-09,-0.1178712
1996-08-12,1.919401
1996-08-13,-1.517737
1996-08-14,-0.7773257
1996-08-15,-1.292973
1996-08-16,-1.531066
1996-08-19,-2.455789
1996-08-20,-3.193159
1996-08-21,2.448083
1996-08-22,-2.631498
1996-08-23,-2.130565
1996-08-26,-5.053854
1996-08-27,2.257412
1996-08-28,2.454341
1996-08-29,-0.1569523
1996-08-30,3.783363
1996-09-02,1.384497
1996-09-03,-1.13312
1996-09-04,1.578979
1996-09-05,-1.823239
1996-09-06,-1.404708
1996-09-09,-1.012732
1996-09-10,-4.331614
1996-09-11,1.245737
1996-09-12,-2.559789
1996-09-13,2.516397
1996-09-16,0.3071663
1996-09-17,0.6557844
1996-09-18,-3.711365
1996-09-19,1.263451
1996-09-20,2.96135
1996-09-23,2.899438
1996-09-24,0.2859899
1996-09-25,-1.780567
1996-09-26,1.790855
1996-09-27,1.601691
1996-10-03,0.7018447
1996-10-04,0.2741646
1996-10-07,1.475127
1996-10-08,1.427691
1996-10-09,-1.840377
1996-10-10,3.248185
1996-10-11,0.6420963
1996-10-14,3.030358
1996-10-15,0.688067
1996-10-16,-0.5886852
1996-10-17,2.670314
1996-10-18,-3.471962
1996-10-21,3.740082
1996-10-22,-1.303881
1996-10-23,3.668946
1996-10-24,0.2254937
1996-10-25,1.27675
1996-10-28,3.05679
1996-10-29,-0.885398
1996-10-30,-4.460569
1996-10-31,2.802284
1996-11-01,-5.038416
1996-11-04,1.662576
1996-11-05,-1.50141
1996-11-06,-1.837974
1996-11-07,0.4978535
1996-11-08,0.0145319
1996-11-11,2.927496
1996-11-12,0.8840824
1996-11-13,0.7288839
1996-11-14,1.67655
1996-11-15,0.04637906
1996-11-18,4.46128
1996-11-19,1.986313
1996-11-20,0.9094167
1996-11-21,-7.767052
1996-11-22,2.006924
1996-11-25,2.534053
1996-11-26,-1.033525
1996-11-27,0.1942559
1996-11-28,0.8558911
1996-11-29,2.692865
1996-12-02,5.189769
1996-12-03,0.834906
1996-12-04,3.262647
1996-12-05,2.296484
1996-12-06,0.5043551
1996-12-09,2.453865
1996-12-10,-1.34655
1996-12-11,1.275598
1996-12-12,-4.901479
1996-12-13,-5.374564
1996-12-16,-10.52472
1996-12-17,-10.5285
1996-12-18,5.701445
1996-12-19,-9.610806
1996-12-20,-5.936394
1996-12-23,-0.01952781
1996-12-24,-6.21179
1996-12-25,3.050636
1996-12-26,3.041527
1996-12-27,2.953988
1996-12-30,4.306001
1996-12-31,-3.412498
1997-01-02,1.417113
1997-01-03,-2.528982
1997-01-06,-4.525129
1997-01-07,3.387776
1997-01-08,-0.4094998
1997-01-09,1.207883
1997-01-10,1.258994
1997-01-13,2.226504
1997-01-14,-2.794937
1997-01-15,0.9135825
1997-01-16,-0.2255409
1997-01-17,0.5533092
1997-01-20,1.013672
1997-01-21,-0.4852791
1997-01-22,1.22827
1997-01-23,0.8601526
1997-01-24,0.6447503
1997-01-27,0.9973478
1997-01-28,-0.1262702
1997-01-29,0.06419636
1997-01-30,0.06451266
1997-01-31,0.1080908
1997-02-17,1.161183
1997-02-18,-10.08682
1997-02-19,6.594997
1997-02-20,-1.200492
1997-02-21,4.182424
1997-02-24,0.01360526
1997-02-25,1.10575
1997-02-26,1.796817
1997-02-27,-0.05759739
1997-02-28,1.495758
1997-03-03,2.922349
1997-03-04,0.2829025
1997-03-05,-1.875098
1997-03-06,2.190393
1997-03-07,-0.4154515
1997-03-10,1.459611
1997-03-11,1.302401
1997-03-12,1.162159
1997-03-13,-0.8844166
1997-03-14,0.7324218
1997-03-17,1.401371
1997-03-18,-0.02348716
1997-03-19,0.3913918
1997-03-20,-3.069936
1997-03-21,3.287829
1997-03-24,1.163258
1997-03-25,-0.1041103
1997-03-26,1.549447
1997-03-27,0.4874654
1997-03-28,-0.738209
1997-03-31,3.162845
1997-04-01,0.383513
1997-04-02,-0.6905656
1997-04-03,0.2300874
1997-04-04,0.4757288
1997-04-07,0.2245996
1997-04-08,-2.248126
1997-04-09,2.842026
1997-04-10,-0.7106385
1997-04-11,-0.938965
1997-04-14,2.322096
1997-04-15,0.3632447
1997-04-16,0.256399
1997-04-17,-0.2935202
1997-04-18,0.8141282
1997-04-21,1.505414
1997-04-22,0.1586728
1997-04-23,0.286989
1997-04-24,-0.181116
1997-04-25,-0.7850144
1997-04-28,-1.785547
1997-04-29,0.722147
1997-04-30,0.9133392
1997-05-05,2.94099
1997-05-06,1.621555
1997-05-07,0.9304807
1997-05-08,-6.155602
1997-05-09,4.47751
1997-05-12,3.85611
1997-05-13,-2.670849
1997-05-14,-6.091932
1997-05-15,2.902652
1997-05-16,-9.501164
1997-05-19,1.534514
1997-05-20,2.015167
1997-05-21,-3.54751
1997-05-22,-10.36855
1997-05-23,0.03354087
1997-05-26,-0.8531093
1997-05-27,3.463012
1997-05-28,-0.9219755
1997-05-29,-0.4580306
1997-05-30,2.300834
1997-06-02,4.637237
1997-06-03,0.3605209
1997-06-04,0.9962683
1997-06-05,-0.9223469
1997-06-06,-7.572211
1997-06-09,0.9795048
1997-06-10,-3.55484
1997-06-11,-1.977539
1997-06-12,-0.4048008
1997-06-13,3.334312
1997-06-16,2.042062
1997-06-17,-1.833572
1997-06-18,-1.24895
1997-06-19,-1.058793
1997-06-20,5.306773
1997-06-23,-1.222398
1997-06-24,2.226622
1997-06-25,-0.2174319
1997-06-26,-1.459514
1997-06-27,-3.282287
1997-07-02,-4.655476
1997-07-03,-4.892576
1997-07-04,0.9674806
1997-07-07,-7.281159
1997-07-08,1.163958
1997-07-09,0.6485477
1997-07-10,-0.757693
1997-07-11,3.967582
1997-07-14,2.977942
1997-07-15,0.7120729
1997-07-16,-0.9880902
1997-07-17,0.4759782
1997-07-18,1.359603
1997-07-21,-0.6057463
1997-07-22,1.452573
1997-07-23,-0.471059
1997-07-24,-2.473617
1997-07-25,-0.5765375
1997-07-28,-2.335239
1997-07-29,0.5879559
1997-07-30,2.627503
1997-07-31,-0.03121499
1997-08-01,0.4948398
1997-08-04,1.426171
1997-08-05,-0.5141688
1997-08-06,-2.615606
1997-08-07,1.873501
1997-08-08,-0.3825706
1997-08-11,-1.409061
1997-08-12,-3.385387
1997-08-13,-2.525145
1997-08-14,3.377131
1997-08-15,-2.276523
1997-08-18,-2.04557
1997-08-19,-0.1840743
1997-08-20,1.007887
1997-08-21,1.959865
1997-08-22,0.924397
1997-08-25,0.7479641
1997-08-26,0.5371757
1997-08-27,1.076795
1997-08-28,0.411038
1997-08-29,0.1618031
1997-09-01,0.3870715
1997-09-02,0.1586255
1997-09-03,1.138713
1997-09-04,0.8967297
1997-09-05,-0.1410087
1997-09-08,0.6537147
1997-09-09,-2.321404
1997-09-10,1.710621
1997-09-11,-1.840347
1997-09-12,-2.695661
1997-09-15,-2.818436
1997-09-16,0.7295512
1997-09-17,-1.572335
1997-09-18,0.752148
1997-09-19,1.184239
1997-09-22,-7.532741
1997-09-23,-7.262919
1997-09-24,6.315798
1997-09-25,1.204969
1997-09-26,-0.7639573
1997-09-29,-3.148755
1997-09-30,1.263215
1997-10-06,-0.06722223
1997-10-07,0.2335461
1997-10-08,3.221297
1997-10-09,-0.7417578
1997-10-10,0.8965951
1997-10-13,-0.8665983
1997-10-14,-0.2998859
1997-10-15,0.899292
1997-10-16,2.091691
1997-10-17,2.209965
1997-10-20,1.460869
1997-10-21,0.6918111
1997-10-22,-2.628266
1997-10-23,0.5609188
1997-10-24,1.476414
1997-10-27,3.119721
1997-10-28,-4.698301
1997-10-29,1.632241
1997-10-30,-1.209376
1997-10-31,0.7919225
1997-11-03,0.03126198
1997-11-04,0.275833
1997-11-05,0.8528884
1997-11-06,-0.9671348
1997-11-07,1.607007
1997-11-10,-0.8923608
1997-11-11,0.01252953
1997-11-12,-1.782647
1997-11-13,1.07125
1997-11-14,-0.08977007
1997-11-17,-0.5326667
1997-11-18,-1.224757
1997-11-19,-0.6156531
1997-11-20,-1.096972
1997-11-21,-1.694259
1997-11-24,-2.559598
1997-11-25,0.6255524
1997-11-26,1.434453
1997-11-27,-2.661155
1997-11-28,2.135551
1997-12-01,-0.7734003
1997-12-02,-0.1583366
1997-12-03,-0.6996103
1997-12-04,1.761226
1997-12-05,-0.1860657
1997-12-08,0.05078972
1997-12-09,1.014599
1997-12-10,0.4191083
1997-12-11,-0.3730886
1997-12-12,-0.4523423
1997-12-15,1.138827
1997-12-16,0.6647704
1997-12-17,-2.872236
1997-12-18,0.2552043
1997-12-19,0.6349442
1997-12-22,0.4195275
1997-12-23,0.4473773
1997-12-24,0.09200844
1997-12-25,0.9604089
1997-12-26,1.118924
1997-12-29,0.1361333
1997-12-30,-0.5880628
1997-12-31,0.8199292
1998-01-05,1.511727
1998-01-06,1.281606
1998-01-07,1.101231
1998-01-08,-0.4447127
1998-01-09,-0.1818699
1998-01-12,-0.3289706
1998-01-13,-5.886902
1998-01-14,3.538794
1998-01-15,1.615626
1998-01-16,-1.069165
1998-01-19,-0.3343008
1998-01-20,-1.052002
1998-01-21,-0.6342337
1998-01-22,0.229543
1998-01-23,1.400406
1998-02-09,2.216049
1998-02-10,-0.5372247
1998-02-11,0.8539034
1998-02-12,-0.4142959
1998-02-13,-0.03492152
1998-02-16,-0.350988
1998-02-17,0.234123
1998-02-18,-0.5898196
1998-02-19,-0.01562769
1998-02-20,-0.8919998
1998-02-23,-1.23536
1998-02-24,-0.4075896
1998-02-25,-1.269422
1998-02-26,0.7911385
1998-02-27,-0.4949723
1998-03-02,-2.791211
1998-03-03,1.268334
1998-03-04,0.4804706
1998-03-05,-0.3913232
1998-03-06,-0.1567161
1998-03-09,-0.6177155
1998-03-10,-0.007013751
1998-03-11,-1.058529
1998-03-12,-0.9301198
1998-03-13,0.6786818
1998-03-16,0.8534365
1998-03-17,1.257587
1998-03-18,-0.7110727
1998-03-19,-0.517843
1998-03-20,-0.2596596
1998-03-23,-0.6082385
1998-03-24,1.095603
1998-03-25,-0.166821
1998-03-26,-0.1966722
1998-03-27,2.359944
1998-03-30,2.384796
1998-03-31,-0.5317116
1998-04-01,0.9639384
1998-04-02,1.063618
1998-04-03,1.497104
1998-04-06,1.911831
1998-04-07,-0.2814702
1998-04-08,2.142717
1998-04-09,-2.776853
1998-04-10,1.190546
1998-04-13,0.278361
1998-04-14,-0.2053707
1998-04-15,1.457006
1998-04-16,-0.7096923
1998-04-17,-1.399181
1998-04-20,-0.009899575
1998-04-21,0.8680897
1998-04-22,2.003732
1998-04-23,-0.7828963
1998-04-24,-1.098719
1998-04-27,-0.7085922
1998-04-28,1.624936
1998-04-29,0.06520854
1998-04-30,0.9195388
1998-05-04,0.8879041
1998-05-05,0.5397989
1998-05-06,-0.1661413
1998-05-07,-1.978784
1998-05-08,2.403565
1998-05-11,-0.5059599
1998-05-12,-0.661214
1998-05-13,1.7234
1998-05-14,-0.4864951
1998-05-15,-0.5608976
1998-05-18,0.1592759
1998-05-19,-0.2201685
1998-05-20,-0.3959375
1998-05-21,0.9320092
1998-05-22,0.8008193
1998-05-25,1.514099
1998-05-26,0.2093912
1998-05-27,0.7000119
1998-05-28,-0.4990305
1998-05-29,0.7442575
1998-06-01,0.6870816
1998-06-02,-0.1619666
1998-06-03,0.5986233
1998-06-04,-1.237675
1998-06-05,-0.5451418
1998-06-08,-0.611002
1998-06-09,-3.40385
1998-06-10,0.1785397
1998-06-11,-1.912078
1998-06-12,3.285521
1998-06-15,-1.80661
1998-06-16,-0.797164
1998-06-17,-0.1278425
1998-06-18,1.332891
1998-06-19,1.645468
1998-06-22,0.5341775
1998-06-23,-0.1596687
1998-06-24,0.03332666
1998-06-25,-1.659368
1998-06-26,0.01184337
1998-06-29,-2.210557
1998-06-30,-1.534472
1998-07-01,-1.562045
1998-07-02,1.118773
1998-07-03,0.04738562
1998-07-06,-2.118561
1998-07-07,0.5779593
1998-07-08,0.9196159
1998-07-09,0.2592546
1998-07-10,1.697131
1998-07-13,0.02794264
1998-07-14,-2.024115
1998-07-15,0.1144114
1998-07-16,-0.8393731
1998-07-17,-0.9039685
1998-07-20,-2.040297
1998-07-21,1.882428
1998-07-22,-1.234973
1998-07-23,1.481322
1998-07-24,0.8026086
1998-07-27,-0.2618698
1998-07-28,-0.2538201
1998-07-29,-0.8741161
1998-07-30,-0.0503625
1998-07-31,0.2707407
1998-08-03,-0.8981459
1998-08-04,-0.8374241
1998-08-05,1.172278
1998-08-06,-0.9604205
1998-08-07,-2.021823
1998-08-10,-3.224298
1998-08-11,-2.133672
1998-08-12,-1.83605
1998-08-13,1.303022
1998-08-14,-3.480538
1998-08-17,-9.244396
1998-08-18,-1.060569
1998-08-19,5.644194
1998-08-20,2.858624
1998-08-21,1.367123
1998-08-24,0.2242599
1998-08-25,0.3243674
1998-08-26,-1.225126
1998-08-27,-1.665904
1998-08-28,-1.430453
1998-08-31,1.951015
1998-09-01,-0.9704626
1998-09-02,-0.4785722
1998-09-03,1.15135
1998-09-04,1.4958
1998-09-07,1.819574
1998-09-08,-0.9872869
1998-09-09,2.289187
1998-09-10,1.751876
1998-09-11,0.4468962
1998-09-14,2.30104
1998-09-15,-1.199325
1998-09-16,1.458157
1998-09-17,-1.89048
1998-09-18,-2.278446
1998-09-21,1.803326
1998-09-22,-0.2268373
1998-09-23,0.6651901
1998-09-24,-2.621382
1998-09-25,1.850559
1998-09-28,0.3572966
1998-09-29,-0.154202
1998-09-30,1.073623
1998-10-05,-0.366493
1998-10-06,-1.880011
1998-10-07,-0.4440657
1998-10-08,1.513588
1998-10-09,0.3147606
1998-10-12,0.8683417
1998-10-13,-0.1321773
1998-10-14,-0.1645954
1998-10-15,0.994024
1998-10-16,-0.07227273
1998-10-19,0.4208531
1998-10-20,-0.5370686
1998-10-21,-3.487642
1998-10-22,0.7932746
1998-10-23,-0.3883454
1998-10-26,-0.8598201
1998-10-27,0.9540489
1998-10-28,1.34223
1998-10-29,-0.6538809
1998-10-30,-0.1477964
1998-11-02,0.7713696
1998-11-03,0.9463634
1998-11-04,-0.2929902
1998-11-05,1.011807
1998-11-06,0.1418783
1998-11-09,1.696249
1998-11-10,0.01219456
1998-11-11,0.06151489
1998-11-12,-0.5989863
1998-11-13,0.009493659
1998-11-16,0.5844592
1998-11-17,-0.5360712
1998-11-18,-0.4375286
1998-11-19,-0.6866036
1998-11-20,-0.09296411
1998-11-23,-0.4909478
1998-11-24,0.2981271
1998-11-25,-1.221891
1998-11-26,-1.058219
1998-11-27,-0.8809207
1998-11-30,0.1371557
1998-12-01,-1.255358
1998-12-02,0.2685816
1998-12-03,-0.6892965
1998-12-04,-1.148527
1998-12-07,-0.8749099
1998-12-08,1.008248
1998-12-09,0.02626257
1998-12-10,-1.789242
1998-12-11,0.847857
1998-12-14,-1.79073
1998-12-15,0.02419839
1998-12-16,-1.021599
1998-12-17,-2.056853
1998-12-18,-0.3905546
1998-12-21,0.03048302
1998-12-22,3.159387
1998-12-23,-1.159997
1998-12-24,-0.3378726
1998-12-25,0.216104
1998-12-28,-1.420929
1998-12-29,-1.756344
1998-12-30,0.6452095
1998-12-31,-0.3154702
1999-01-04,-2.14239
1999-01-05,-0.5389826
1999-01-06,1.116774
1999-01-07,0.2196622
1999-01-08,3.133328
1999-01-11,0.2664401
1999-01-12,-1.548886
1999-01-13,-1.020195
1999-01-14,-0.279885
1999-01-15,-1.337055
1999-01-18,1.433622
1999-01-19,0.6853465
1999-01-20,-0.552337
1999-01-21,0.8677308
1999-01-22,0.1585664
1999-01-25,-1.258121
1999-01-26,-0.9643463
1999-01-27,1.000979
1999-01-28,-0.5904857
1999-01-29,-0.2895224
1999-02-01,-1.009332
1999-02-02,0.2577831
1999-02-03,-0.9222243
1999-02-04,-1.395791
1999-02-05,-2.446299
1999-02-08,-1.726911
1999-02-09,2.468502
1999-03-01,1.215427
1999-03-02,0.4923852
1999-03-03,2.533501
1999-03-04,0.1233762
1999-03-05,0.5776295
1999-03-08,1.087792
1999-03-09,-0.7176518
1999-03-10,-0.3443918
1999-03-11,1.733955
1999-03-12,0.7458907
1999-03-15,0.4946944
1999-03-16,-0.03147634
1999-03-17,-1.188191
1999-03-18,-0.9087878
1999-03-19,2.050781
1999-03-22,-0.3364165
1999-03-23,-0.08492798
1999-03-24,-0.3122992
1999-03-25,-1.144063
1999-03-26,0.333562
1999-03-29,1.017863
1999-03-30,-1.199887
1999-03-31,0.4140299
1999-04-01,0.8329753
1999-04-02,0.9375362
1999-04-05,0.6826115
1999-04-06,-0.003628866
1999-04-07,-0.1838828
1999-04-08,-0.3727682
1999-04-09,-0.331582
1999-04-12,-1.506235
1999-04-13,-1.069824
1999-04-14,0.4902955
1999-04-15,-1.456283
1999-04-16,-0.526518
1999-04-19,-0.2771498
1999-04-20,0.952119
1999-04-21,-2.055465
1999-04-22,-0.6972678
1999-04-23,0.590645
1999-04-26,-2.415234
1999-04-27,-2.079027
1999-04-28,-0.2104933
1999-04-29,2.155288
1999-04-30,0.6670946
1999-05-04,-0.8151613
1999-05-05,0.1793032
1999-05-06,1.049216
1999-05-07,-1.072591
1999-05-10,-4.964851
1999-05-11,2.23434
1999-05-12,-0.03543137
1999-05-13,-1.094474
1999-05-14,-2.749913
1999-05-17,-0.3355045
1999-05-18,-0.5597824
1999-05-19,4.63977
1999-05-20,3.190664
1999-05-21,0.8804411
1999-05-24,3.520042
1999-05-25,-1.461258
1999-05-26,2.130154
1999-05-27,2.897584
1999-05-28,-1.35771
1999-05-31,-0.7401808
1999-06-01,2.498141
1999-06-02,-1.45766
1999-06-03,-1.707035
1999-06-04,1.333707
1999-06-07,2.760117
1999-06-08,0.6943559
1999-06-09,1.244168
1999-06-10,0.7061076
1999-06-11,0.973171
